id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,fiscal_year,sort_order,is_ttm,equity,debt_to_equity,equity_ratio
1339,TVSMOTOR,Mar 2016,48.0,1771,1091,2236,5146,2038,47,943,2118,5146,2016,201604,False,1819.0,0.59978009895547,0.353478429848426
1340,TVSMOTOR,Mar 2017,48.0,2169,1311,2601,6128,2362,64,1155,2547,6128,2017,201704,False,2217.0,0.591339648173207,0.36178198433420367
1341,TVSMOTOR,Mar 2018,48.0,2630,6928,3586,13190,3094,313,421,9362,13190,2018,201804,False,2678.0,2.5870052277819267,0.20303260045489008
1342,TVSMOTOR,Mar 2019,48.0,3123,9298,4228,16696,3367,745,440,12145,16696,2019,201904,False,3171.0,2.9321980447808262,0.18992573071394345
1343,TVSMOTOR,Mar 2020,48.0,3235,11591,4399,19272,3811,1006,371,14085,19272,2020,202004,False,3283.0,3.5306122448979593,0.17035076795350768
1344,TVSMOTOR,Mar 2021,48.0,3779,12179,5859,21865,4221,1041,468,16135,21865,2021,202104,False,3827.0,3.182388293702639,0.1750285844957695
1345,TVSMOTOR,Mar 2022,48.0,4352,15827,6692,26919,5975,552,605,19788,26919,2022,202204,False,4400.0,3.5970454545454547,0.16345332293175824
1346,TVSMOTOR,Mar 2023,48.0,5457,22376,7144,35025,5748,743,967,27566,35025,2023,202304,False,5505.0,4.064668483197093,0.15717344753747323
1347,TVSMOTOR,Mar 2024,48.0,6736,26006,9235,42024,5891,1033,1123,33977,42024,2024,202404,False,6784.0,3.833431603773585,0.1614315629164287
1348,TVSMOTOR,Sep 2024,48.0,7712,14619,22568,44946,6851,417,1166,36512,44946,2024,202410,False,7760.0,1.8838917525773196,0.17265162639611978
1349,TRENT,Mar 2013,33.0,1198,343,635,2209,843,106,317,943,2209,2013,201304,False,1231.0,0.2786352558895207,0.5572657311000453
1350,TRENT,Mar 2014,33.0,958,332,614,1936,720,138,300,778,1936,2014,201404,False,991.0,0.3350151362260343,0.5118801652892562
1351,TRENT,Mar 2015,33.0,1389,267,518,2207,668,92,740,706,2207,2015,201504,False,1422.0,0.1877637130801688,0.6443135478024468
1352,TRENT,Mar 2016,33.0,1431,400,292,2157,477,55,1067,558,2157,2016,201604,False,1464.0,0.273224043715847,0.6787204450625869
1353,TRENT,Mar 2017,33.0,1514,392,283,2222,549,5,1080,588,2222,2017,201704,False,1547.0,0.25339366515837103,0.6962196219621962
1354,TRENT,Mar 2018,33.0,1562,391,349,2336,613,10,1023,691,2336,2018,201804,False,1595.0,0.245141065830721,0.682791095890411
1355,TRENT,Mar 2019,33.0,1613,494,418,2559,662,87,883,927,2559,2019,201904,False,1646.0,0.3001215066828676,0.643220007815553
1356,TRENT,Mar 2020,36.0,2352,300,2819,5507,2738,23,1515,1230,5507,2020,202004,False,2388.0,0.12562814070351758,0.4336299255493009
1357,TRENT,Mar 2021,36.0,2277,300,3111,5724,3054,108,1487,1075,5724,2021,202104,False,2313.0,0.1297016861219196,0.40408805031446543
1358,TRENT,Mar 2022,36.0,2328,4725,637,7726,4687,105,1284,1651,7726,2022,202204,False,2364.0,1.998730964467005,0.305979808439037
1359,TRENT,Mar 2023,36.0,2560,4464,1022,8082,4527,102,1110,2343,8082,2023,202304,False,2596.0,1.7195685670261942,0.32120762187577334
1360,TRENT,Mar 2024,36.0,4032,1753,1341,7162,2450,224,1416,3072,7162,2024,202404,False,4068.0,0.4309242871189774,0.5679977659871545
1361,TRENT,Sep 2024,36.0,4644,1842,1752,8274,2804,219,1517,3735,8274,2024,202410,False,4680.0,0.3935897435897436,0.5656272661348803
1362,TORNTPHARM,Mar 2013,42.0,1380,693,1638,3753,820,285,60,2587,3753,2013,201304,False,1422.0,0.4873417721518987,0.37889688249400477
1363,TORNTPHARM,Mar 2014,85.0,1818,1132,1988,5022,875,534,186,3427,5022,2014,201404,False,1903.0,0.5948502364687336,0.3789326961369972
1364,TORNTPHARM,Mar 2015,85.0,2406,2740,2589,7820,2833,678,298,4011,7820,2015,201504,False,2491.0,1.099959855479727,0.31854219948849105
1365,TORNTPHARM,Mar 2016,85.0,3409,2352,3040,8886,2859,1042,780,4206,8886,2016,201604,False,3494.0,0.6731539782484258,0.3932027909070448
1366,TORNTPHARM,Mar 2017,85.0,4266,2510,2740,9601,3688,519,804,4589,9601,2017,201704,False,4351.0,0.5768788784187543,0.45318196021247786
1367,TORNTPHARM,Mar 2018,85.0,4538,6462,3159,14243,7855,647,492,5249,14243,2018,201804,False,4623.0,1.3977936404931863,0.32458049568208946
1368,TORNTPHARM,Mar 2019,85.0,4640,6038,3351,14113,7748,617,353,5395,14113,2019,201904,False,4725.0,1.2778835978835978,0.33479770424431377
1369,TORNTPHARM,Mar 2020,85.0,4739,5784,3402,14010,7533,712,2,5763,14010,2020,202004,False,4824.0,1.199004975124378,0.3443254817987152
1370,TORNTPHARM,Mar 2021,85.0,5753,4874,3363,14075,7065,889,181,5940,14075,2021,202104,False,5838.0,0.8348749571771155,0.4147779751332149
1371,TORNTPHARM,Mar 2022,85.0,5868,4070,2884,12906,6423,630,226,5628,12906,2022,202204,False,5953.0,0.6836888963547791,0.4612583294591663
1372,TORNTPHARM,Mar 2023,169.0,6029,5369,3043,14610,8121,765,199,5524,14610,2023,202304,False,6198.0,0.8662471765085511,0.4242299794661191
1373,TORNTPHARM,Mar 2024,169.0,6687,4022,3627,14505,8138,361,173,5834,14505,2024,202404,False,6856.0,0.5866394399066511,0.4726645984143399
1374,TORNTPHARM,Sep 2024,169.0,7335,3128,4456,15088,7890,412,127,6659,15088,2024,202410,False,7504.0,0.4168443496801706,0.4973488865323436
1375,TITAN,Mar 2013,89.0,1881,0,3914,5884,464,42,3,5375,5884,2013,201304,False,1970.0,0.0,0.33480625424881033
1376,TITAN,Mar 2014,89.0,2434,807,2781,6111,614,33,3,5461,6111,2014,201404,False,2523.0,0.31985731272294887,0.41286205203730975
1377,TITAN,Mar 2015,89.0,2995,100,2684,5868,699,55,3,5111,5868,2015,201504,False,3084.0,0.0324254215304799,0.5255623721881391
1378,TITAN,Mar 2016,89.0,3418,113,2723,6342,771,107,30,5434,6342,2016,201604,False,3507.0,0.03222127174222983,0.5529801324503312
1379,TITAN,Mar 2017,89.0,4144,1882,2293,8408,1189,152,431,6636,8408,2017,201704,False,4233.0,0.44460193716040636,0.5034490960989534
1380,TITAN,Mar 2018,89.0,5001,1691,2740,9521,1474,43,36,7968,9521,2018,201804,False,5090.0,0.33222003929273086,0.534607709274236
1381,TITAN,Mar 2019,89.0,5981,2393,3247,11710,1567,32,108,10003,11710,2019,201904,False,6070.0,0.3942339373970346,0.5183603757472246
1382,TITAN,Mar 2020,89.0,6580,3562,3313,13544,2633,18,158,10735,13544,2020,202004,False,6669.0,0.5341130604288499,0.4923951565268754
1383,TITAN,Mar 2021,89.0,7408,5638,3309,16444,2523,32,2824,11065,16444,2021,202104,False,7497.0,0.7520341469921302,0.4559109705667721
1384,TITAN,Mar 2022,89.0,9214,7275,4610,21188,2544,85,294,18265,21188,2022,202204,False,9303.0,0.782005804579168,0.43906928450066074
1385,TITAN,Mar 2023,89.0,11762,9367,5802,27020,2998,144,2515,21363,27020,2023,202304,False,11851.0,0.7903974348156274,0.43860103626943003
1386,TITAN,Mar 2024,89.0,9304,15528,6626,31547,3709,97,2345,25396,31547,2024,202404,False,9393.0,1.653145959757266,0.29774621992582495
1387,TITAN,Sep 2024,89.0,9647,21648,7442,38826,3894,65,2535,32332,38826,2024,202410,False,9736.0,2.2235004108463436,0.25075980013393084
1388,TECHM,Mar 2013,128.0,5298,1380,2178,8984,1245,34,4099,3607,8984,2013,201304,False,5426.0,0.25433099889421307,0.6039626001780944
1389,TECHM,Mar 2014,234.0,8948,363,6394,15940,2594,266,1472,11607,15940,2014,201404,False,9182.0,0.03953387061642344,0.5760351317440402
1390,TECHM,Mar 2015,480.0,11768,700,6899,19848,4033,568,2103,13145,19848,2015,201504,False,12248.0,0.057152188112344876,0.6170898831116485
1391,TECHM,Mar 2016,436.0,14155,1091,6843,22525,4309,629,1297,16289,22525,2016,201604,False,14591.0,0.07477211979987664,0.6477691453940067
1392,TECHM,Mar 2017,439.0,15998,1366,8254,26057,6460,373,2396,16828,26057,2017,201704,False,16437.0,0.08310518951146803,0.6308093794373872
1393,TECHM,Mar 2018,442.0,18401,2397,9192,30431,7622,240,4841,17728,30431,2018,201804,False,18843.0,0.12720904314599585,0.6192041010811343
1394,TECHM,Mar 2019,444.0,19841,1996,11166,33446,7061,276,7342,18766,33446,2019,201904,False,20285.0,0.09839783090953907,0.6065000298989416
1395,TECHM,Mar 2020,436.0,21377,3670,11834,37318,8872,50,5848,22548,37318,2020,202004,False,21813.0,0.16824829230275523,0.5845168551369312
1396,TECHM,Mar 2021,437.0,24428,2901,11836,39602,9018,118,10238,20228,39602,2021,202104,False,24865.0,0.11667001809772773,0.6278723296803191
1397,TECHM,Mar 2022,439.0,26447,2618,14911,44416,14784,165,4884,24583,44416,2022,202204,False,26886.0,0.09737409804359146,0.6053224063400576
1398,TECHM,Mar 2023,440.0,27484,2740,15162,45827,14932,120,3388,27388,45827,2023,202304,False,27924.0,0.09812347801174617,0.6093351081240317
1399,TECHM,Mar 2024,441.0,26228,2537,13943,43149,13903,133,3238,25875,43149,2024,202404,False,26669.0,0.09512917619708275,0.6180676261327029
1400,TECHM,Sep 2024,442.0,26004,2035,14346,42827,13818,11,2312,26686,42827,2024,202410,False,26446.0,0.07694925508583529,0.6175076470450884
1401,TATACONSUM,Mar 2013,62.0,4748,1389,2595,8794,4434,91,578,3691,8794,2013,201304,False,4810.0,0.28877338877338876,0.5469638389811234
1402,TATACONSUM,Mar 2014,62.0,5787,1438,2625,9911,5181,60,611,4060,9911,2014,201404,False,5849.0,0.24585399213540776,0.5901523559681162
1403,TATACONSUM,Mar 2015,62.0,5431,1324,2641,9458,4922,47,622,3867,9458,2015,201504,False,5493.0,0.24103404332787184,0.580778177204483
1404,TATACONSUM,Mar 2016,63.0,6184,1354,2294,9895,4662,39,1366,3828,9895,2016,201604,False,6247.0,0.21674403713782617,0.6313289540171804
1405,TATACONSUM,Mar 2017,63.0,6202,787,2499,9551,4573,63,1451,3465,9551,2017,201704,False,6265.0,0.12561851556264964,0.65595225630824
1406,TATACONSUM,Mar 2018,63.0,6968,1068,2362,10461,4798,135,1161,4366,10461,2018,201804,False,7031.0,0.1518987341772152,0.6721154765318803
1407,TATACONSUM,Mar 2019,63.0,7269,1141,2408,10881,4913,424,1188,4355,10881,2019,201904,False,7332.0,0.15561920349154393,0.6738351254480287
1408,TATACONSUM,Mar 2020,92.0,13723,1586,3072,18473,11656,95,1323,5399,18473,2020,202004,False,13815.0,0.11480275063336953,0.7478482109023981
1409,TATACONSUM,Mar 2021,92.0,14442,1634,4050,20218,12023,113,806,7276,20218,2021,202104,False,14534.0,0.11242603550295859,0.7188643782767831
1410,TATACONSUM,Mar 2022,92.0,15050,1412,4521,21075,12599,247,797,7431,21075,2022,202204,False,15142.0,0.09325056135252939,0.7184816132858838
1411,TATACONSUM,Mar 2023,93.0,16184,1600,4886,22762,13070,295,1433,7965,22762,2023,202304,False,16277.0,0.09829821220126558,0.7150953343291451
1412,TATACONSUM,Mar 2024,95.0,15962,3477,8345,27879,19358,190,871,7461,27879,2024,202404,False,16057.0,0.21654107242947002,0.5759532264428423
1413,TATACONSUM,Sep 2024,99.0,19033,2955,8883,30970,21712,193,992,8074,30970,2024,202410,False,19132.0,0.15445327200501777,0.6177591217307071
1414,TCS,Mar 2013,196.0,38350,332,13054,51932,9828,1895,1897,38312,51932,2013,201304,False,38546.0,0.008613085663882115,0.7422398521143033
1415,TCS,Mar 2014,196.0,48999,297,17337,66829,9544,3168,3434,50682,66829,2014,201404,False,49195.0,0.006037198902327472,0.736132517320325
1416,TCS,Mar 2015,196.0,50439,358,22325,73318,11638,2766,1662,57252,73318,2015,201504,False,50635.0,0.007070208353905401,0.6906216754412287
1417,TCS,Mar 2016,197.0,70875,245,16974,88291,11774,1670,22822,52025,88291,2016,201604,False,71072.0,0.0034472084646555608,0.8049744594579289
1418,TCS,Mar 2017,197.0,86017,289,15830,102333,11701,1541,41980,47111,102333,2017,201704,False,86214.0,0.003352123785000116,0.8424848289408109
1419,TCS,Mar 2018,191.0,84937,247,19751,105126,11973,1278,36008,55867,105126,2018,201804,False,85128.0,0.002901513015694014,0.8097711317847155
1420,TCS,Mar 2019,375.0,89071,62,24393,113901,12290,963,29330,71318,113901,2019,201904,False,89446.0,0.000693155646982537,0.7852960026689845
1421,TCS,Mar 2020,375.0,83751,8174,27827,120127,20928,906,26356,71937,120127,2020,202004,False,84126.0,0.09716377814231035,0.7003088398111998
1422,TCS,Mar 2021,370.0,86063,7795,35764,129992,21021,926,29373,78672,129992,2021,202104,False,86433.0,0.09018546157139055,0.6649101483168195
1423,TCS,Mar 2022,366.0,88773,7818,43967,140924,21298,1205,30485,87936,140924,2022,202204,False,89139.0,0.08770571803587655,0.6325324288268854
1424,TCS,Mar 2023,366.0,90058,7688,44747,142859,20515,1234,37163,83947,142859,2023,202304,False,90424.0,0.08502167566132886,0.6329597715229702
1425,TCS,Mar 2024,362.0,90127,8021,46962,145472,19604,1564,31762,92542,145472,2024,202404,False,90489.0,0.0886406082507266,0.6220372305323362
1426,TCS,Sep 2024,362.0,101133,9046,50583,161124,20729,1500,36081,102814,161124,2024,202410,False,101495.0,0.08912754322873048,0.6299185720314788
1427,TATASTEEL,Mar 2013,971.0,33201,68529,44176,146876,68002,14277,3258,61340,146876,2013,201304,False,34172.0,2.0054137890670725,0.23265884147171764
1428,TATASTEEL,Mar 2014,971.0,39561,81629,49443,171604,74907,26822,5093,64781,171604,2014,201404,False,40532.0,2.0139396032764236,0.23619496049043145
1429,TATASTEEL,Mar 2015,971.0,30378,80701,47059,159109,68100,28678,3455,58876,159109,2015,201504,False,31349.0,2.574276691441513,0.1970284521931506
1430,TATASTEEL,Mar 2016,970.0,42762,81987,51165,176884,72200,35996,10714,57974,176884,2016,201604,False,43732.0,1.8747599012165006,0.24723547635738677
1431,TATASTEEL,Mar 2017,970.0,36849,83014,51614,172447,92007,15784,12457,52200,172447,2017,201704,False,37819.0,2.195034242047648,0.2193079612866562
1432,TATASTEEL,Mar 2018,1145.0,59726,92147,55704,208722,96105,16614,17899,78103,208722,2018,201804,False,60871.0,1.5138078888140494,0.2916367225304472
1433,TATASTEEL,Mar 2019,1145.0,67780,100816,63032,232773,124442,18641,5738,83952,232773,2019,201904,False,68925.0,1.4626913311570549,0.2961039295794615
1434,TATASTEEL,Mar 2020,1145.0,72431,116328,59245,249149,134551,19497,6285,88816,249149,2020,202004,False,73576.0,1.5810590409916276,0.29530923262786524
1435,TATASTEEL,Mar 2021,1198.0,73041,88501,81169,243909,135775,19007,10682,78445,243909,2021,202104,False,74239.0,1.19210926871321,0.3043717124009364
1436,TATASTEEL,Mar 2022,1221.0,113222,75561,92417,282422,133288,22046,13140,113948,282422,2022,202204,False,114443.0,0.6602500808262629,0.40521984831210034
1437,TATASTEEL,Mar 2023,1221.0,101861,84893,97421,285396,146621,31213,8410,99151,285396,2023,202304,False,103082.0,0.8235482431462331,0.36118936495255716
1438,TATASTEEL,Mar 2024,1247.0,90788,87082,90195,269312,148814,34356,6258,79885,269312,2024,202404,False,92035.0,0.9461835171402184,0.3417411775190114
1439,TATASTEEL,Sep 2024,1247.0,88900,99392,91302,280841,149550,39051,6471,85769,280841,2024,202410,False,90147.0,1.1025547161857854,0.32098945666765183
1440,TECHM,Mar 2013,128.0,5298,1380,2178,8984,1245,34,4099,3607,8984,2013,201304,False,5426.0,0.25433099889421307,0.6039626001780944
1441,TECHM,Mar 2014,234.0,8948,363,6394,15940,2594,266,1472,11607,15940,2014,201404,False,9182.0,0.03953387061642344,0.5760351317440402
1442,TECHM,Mar 2015,480.0,11768,700,6899,19848,4033,568,2103,13145,19848,2015,201504,False,12248.0,0.057152188112344876,0.6170898831116485
1443,TECHM,Mar 2016,436.0,14155,1091,6843,22525,4309,629,1297,16289,22525,2016,201604,False,14591.0,0.07477211979987664,0.6477691453940067
1444,TECHM,Mar 2017,439.0,15998,1366,8254,26057,6460,373,2396,16828,26057,2017,201704,False,16437.0,0.08310518951146803,0.6308093794373872
1445,TECHM,Mar 2018,442.0,18401,2397,9192,30431,7622,240,4841,17728,30431,2018,201804,False,18843.0,0.12720904314599585,0.6192041010811343
1446,TECHM,Mar 2019,444.0,19841,1996,11166,33446,7061,276,7342,18766,33446,2019,201904,False,20285.0,0.09839783090953907,0.6065000298989416
1447,TECHM,Mar 2020,436.0,21377,3670,11834,37318,8872,50,5848,22548,37318,2020,202004,False,21813.0,0.16824829230275523,0.5845168551369312
1448,TECHM,Mar 2021,437.0,24428,2901,11836,39602,9018,118,10238,20228,39602,2021,202104,False,24865.0,0.11667001809772773,0.6278723296803191
1449,TECHM,Mar 2022,439.0,26447,2618,14911,44416,14784,165,4884,24583,44416,2022,202204,False,26886.0,0.09737409804359146,0.6053224063400576
1450,TECHM,Mar 2023,440.0,27484,2740,15162,45827,14932,120,3388,27388,45827,2023,202304,False,27924.0,0.09812347801174617,0.6093351081240317
1451,TECHM,Mar 2024,441.0,26228,2537,13943,43149,13903,133,3238,25875,43149,2024,202404,False,26669.0,0.09512917619708275,0.6180676261327029
1452,TECHM,Sep 2024,442.0,26004,2035,14346,42827,13818,11,2312,26686,42827,2024,202410,False,26446.0,0.07694925508583529,0.6175076470450884
1453,TATAPOWER,Mar 2013,237.0,12098,37882,17038,67257,41353,2358,3120,20426,67257,2013,201304,False,12335.0,3.0710985002026754,0.18340098428416374
1454,TATAPOWER,Mar 2014,237.0,12164,40173,18810,71383,43394,3389,3019,21582,71383,2014,201404,False,12401.0,3.2394968147730023,0.17372483644565231
1455,TATAPOWER,Mar 2015,270.0,14048,40607,20260,75185,44726,3323,3445,23692,75185,2015,201504,False,14318.0,2.836080458164548,0.1904369222584292
1456,TATAPOWER,Mar 2016,270.0,11363,38849,19575,70057,36414,1345,11785,20513,70057,2016,201604,False,11633.0,3.3395512765408752,0.16605050173430208
1457,TATAPOWER,Mar 2017,270.0,12944,48815,20799,82829,46595,2178,11873,22184,82829,2017,201704,False,13214.0,3.694187982442864,0.15953349672216252
1458,TATAPOWER,Mar 2018,270.0,16129,48589,16903,81892,44656,1653,12429,23154,81892,2018,201804,False,16399.0,2.962924568571254,0.20025155082303522
1459,TATAPOWER,Mar 2019,270.0,18035,48506,17262,84073,44305,2576,13542,23651,84073,2019,201904,False,18305.0,2.649877082764272,0.21772745114364897
1460,TATAPOWER,Mar 2020,270.0,19296,51936,18172,89674,47666,1612,14535,25861,89674,2020,202004,False,19566.0,2.6544004906470406,0.21819033387603987
1461,TATAPOWER,Mar 2021,320.0,22003,46708,29625,98655,52179,3270,13149,30056,98655,2021,202104,False,22323.0,2.092371097074766,0.2262733769195682
1462,TATAPOWER,Mar 2022,320.0,22122,51195,38913,112550,57389,4635,14160,36365,112550,2022,202204,False,22442.0,2.281213795561893,0.19939582407818748
1463,TATAPOWER,Mar 2023,320.0,28468,52923,46386,128096,61747,5376,16670,44303,128096,2023,202304,False,28788.0,1.8383701542309296,0.22473769672745442
1464,TATAPOWER,Mar 2024,320.0,32036,53689,53010,139054,67210,11561,16316,43968,139054,2024,202404,False,32356.0,1.659321300531586,0.23268658219109123
1465,TATAPOWER,Sep 2024,320.0,33360,58314,53137,145130,70167,14306,15441,45216,145130,2024,202410,False,33680.0,1.7314133016627078,0.2320678012816096
1466,TATAMOTORS,Mar 2013,638.0,36999,53716,76977,168330,55512,18454,8765,85600,168330,2013,201304,False,37637.0,1.427212583362117,0.22359056614982475
1467,TATAMOTORS,Mar 2014,644.0,64960,60642,92180,218426,69092,33263,10687,105385,218426,2014,201404,False,65604.0,0.9243643680263398,0.30034885956800017
1468,TATAMOTORS,Mar 2015,644.0,55618,73610,107442,237315,88479,28640,15337,104858,237315,2015,201504,False,56262.0,1.3083431090256301,0.23707730231970167
1469,TATAMOTORS,Mar 2016,679.0,78273,69360,114872,263184,107232,25919,23767,106266,263184,2016,201604,False,78952.0,0.8785084608369642,0.29998784120615235
1470,TATAMOTORS,Mar 2017,679.0,57383,78604,135914,272580,95944,33699,20338,122600,272580,2017,201704,False,58062.0,1.3537942199717543,0.21300902487343165
1471,TATAMOTORS,Mar 2018,679.0,94749,88950,142813,327192,121414,40034,20813,144932,327192,2018,201804,False,95428.0,0.9321163599782034,0.291657497738331
1472,TATAMOTORS,Mar 2019,679.0,59500,106175,139349,305703,111234,31884,15771,146814,305703,2019,201904,False,60179.0,1.7643197793250136,0.196854463318973
1473,TATAMOTORS,Mar 2020,720.0,62359,124788,132313,320179,127107,35622,16308,141141,320179,2020,202004,False,63079.0,1.9782812029360008,0.19701167159620087
1474,TATAMOTORS,Mar 2021,766.0,54481,142131,144193,341570,138708,20964,24620,157278,341570,2021,202104,False,55247.0,2.5726464785418215,0.16174429838686066
1475,TATAMOTORS,Mar 2022,766.0,43795,146449,138051,329061,138855,10251,29380,150575,329061,2022,202204,False,44561.0,3.2864836965059134,0.13541866097775185
1476,TATAMOTORS,Mar 2023,766.0,44556,134113,155239,334674,132080,14274,26379,161941,334674,2023,202304,False,45322.0,2.9591147786946737,0.13542133538906517
1477,TATAMOTORS,Mar 2024,766.0,84152,107262,177340,369521,121285,35698,22971,189566,369521,2024,202404,False,84918.0,1.2631244259167667,0.22980561321278087
1478,TATAMOTORS,Sep 2024,736.0,100326,106549,183045,390656,157718,15526,33381,184031,390656,2024,202410,False,101062.0,1.0542934040489995,0.2586981897116645
